lAMMPS DATA file 

 560 atoms
 
 1 atom types
 
 -6.12789 11.731 xlo xhi
 -4.08 13.8 ylo yhi
 1.3 59.8 zlo zhi

Masses

1 12.010700 

 Atoms 

1	1	6.73068	4.85216	1.421
2	1	6.53837	6.06638	3.55469
3	1	6.53837	6.06638	2.13369
4	1	5.98026	7.16174	1.421
5	1	5.11097	8.03102	3.55469
6	1	5.11097	8.03102	2.13369
7	1	4.01561	8.58913	1.421
8	1	2.80139	8.78145	3.55469
9	1	2.80139	8.78145	2.13369
10	1	1.58718	8.58913	1.421
11	1	0.49182	8.03102	3.55469
12	1	0.49182	8.03102	2.13369
13	1	-0.37747	7.16174	1.421
14	1	-0.93558	6.06638	3.55469
15	1	-0.93558	6.06638	2.13369
16	1	-1.12789	4.85216	1.421
17	1	-0.93558	3.63794	3.55469
18	1	-0.93558	3.63794	2.13369
19	1	-0.37747	2.54258	1.421
20	1	0.49182	1.6733	3.55469
21	1	0.49182	1.6733	2.13369
22	1	1.58718	1.11518	1.421
23	1	2.80139	0.92287	3.55469
24	1	2.80139	0.92287	2.13369
25	1	4.01561	1.11518	1.421
26	1	5.11097	1.6733	3.55469
27	1	5.11097	1.6733	2.13369
28	1	5.98026	2.54258	1.421
29	1	6.53837	3.63794	3.55469
30	1	6.53837	3.63794	2.13369
31	1	6.73068	4.85216	5.68839
32	1	6.73068	4.85216	4.26739
33	1	6.53837	6.06638	7.82208
34	1	6.53837	6.06638	6.40108
35	1	5.98026	7.16174	5.68839
36	1	5.98026	7.16174	4.26739
37	1	5.11097	8.03102	7.82208
38	1	5.11097	8.03102	6.40108
39	1	4.01561	8.58913	5.68839
40	1	4.01561	8.58913	4.26739
41	1	2.80139	8.78145	7.82208
42	1	2.80139	8.78145	6.40108
43	1	1.58718	8.58913	5.68839
44	1	1.58718	8.58913	4.26739
45	1	0.49182	8.03102	7.82208
46	1	0.49182	8.03102	6.40108
47	1	-0.37747	7.16174	5.68839
48	1	-0.37747	7.16174	4.26739
49	1	-0.93558	6.06638	7.82208
50	1	-0.93558	6.06638	6.40108
51	1	-1.12789	4.85216	5.68839
52	1	-1.12789	4.85216	4.26739
53	1	-0.93558	3.63794	7.82208
54	1	-0.93558	3.63794	6.40108
55	1	-0.37747	2.54258	5.68839
56	1	-0.37747	2.54258	4.26739
57	1	0.49182	1.6733	7.82208
58	1	0.49182	1.6733	6.40108
59	1	1.58718	1.11518	5.68839
60	1	1.58718	1.11518	4.26739
61	1	2.80139	0.92287	7.82208
62	1	2.80139	0.92287	6.40108
63	1	4.01561	1.11518	5.68839
64	1	4.01561	1.11518	4.26739
65	1	5.11097	1.6733	7.82208
66	1	5.11097	1.6733	6.40108
67	1	5.98026	2.54258	5.68839
68	1	5.98026	2.54258	4.26739
69	1	6.53837	3.63794	7.82208
70	1	6.53837	3.63794	6.40108
71	1	6.73068	4.85216	9.95578
72	1	6.73068	4.85216	8.53478
73	1	6.53837	6.06638	12.08947
74	1	6.53837	6.06638	10.66847
75	1	5.98026	7.16174	9.95578
76	1	5.98026	7.16174	8.53478
77	1	5.11097	8.03102	12.08947
78	1	5.11097	8.03102	10.66847
79	1	4.01561	8.58913	9.95578
80	1	4.01561	8.58913	8.53478
81	1	2.80139	8.78145	12.08947
82	1	2.80139	8.78145	10.66847
83	1	1.58718	8.58913	9.95578
84	1	1.58718	8.58913	8.53478
85	1	0.49182	8.03102	12.08947
86	1	0.49182	8.03102	10.66847
87	1	-0.37747	7.16174	9.95578
88	1	-0.37747	7.16174	8.53478
89	1	-0.93558	6.06638	12.08947
90	1	-0.93558	6.06638	10.66847
91	1	-1.12789	4.85216	9.95578
92	1	-1.12789	4.85216	8.53478
93	1	-0.93558	3.63794	12.08947
94	1	-0.93558	3.63794	10.66847
95	1	-0.37747	2.54258	9.95578
96	1	-0.37747	2.54258	8.53478
97	1	0.49182	1.6733	12.08947
98	1	0.49182	1.6733	10.66847
99	1	1.58718	1.11518	9.95578
100	1	1.58718	1.11518	8.53478
101	1	2.80139	0.92287	12.08947
102	1	2.80139	0.92287	10.66847
103	1	4.01561	1.11518	9.95578
104	1	4.01561	1.11518	8.53478
105	1	5.11097	1.6733	12.08947
106	1	5.11097	1.6733	10.66847
107	1	5.98026	2.54258	9.95578
108	1	5.98026	2.54258	8.53478
109	1	6.53837	3.63794	12.08947
110	1	6.53837	3.63794	10.66847
111	1	6.73068	4.85216	14.22317
112	1	6.73068	4.85216	12.80217
113	1	6.53837	6.06638	16.35686
114	1	6.53837	6.06638	14.93586
115	1	5.98026	7.16174	14.22317
116	1	5.98026	7.16174	12.80217
117	1	5.11097	8.03102	16.35686
118	1	5.11097	8.03102	14.93586
119	1	4.01561	8.58913	14.22317
120	1	4.01561	8.58913	12.80217
121	1	2.80139	8.78145	16.35686
122	1	2.80139	8.78145	14.93586
123	1	1.58718	8.58913	14.22317
124	1	1.58718	8.58913	12.80217
125	1	0.49182	8.03102	16.35686
126	1	0.49182	8.03102	14.93586
127	1	-0.37747	7.16174	14.22317
128	1	-0.37747	7.16174	12.80217
129	1	-0.93558	6.06638	16.35686
130	1	-0.93558	6.06638	14.93586
131	1	-1.12789	4.85216	14.22317
132	1	-1.12789	4.85216	12.80217
133	1	-0.93558	3.63794	16.35686
134	1	-0.93558	3.63794	14.93586
135	1	-0.37747	2.54258	14.22317
136	1	-0.37747	2.54258	12.80217
137	1	0.49182	1.6733	16.35686
138	1	0.49182	1.6733	14.93586
139	1	1.58718	1.11518	14.22317
140	1	1.58718	1.11518	12.80217
141	1	2.80139	0.92287	16.35686
142	1	2.80139	0.92287	14.93586
143	1	4.01561	1.11518	14.22317
144	1	4.01561	1.11518	12.80217
145	1	5.11097	1.6733	16.35686
146	1	5.11097	1.6733	14.93586
147	1	5.98026	2.54258	14.22317
148	1	5.98026	2.54258	12.80217
149	1	6.53837	3.63794	16.35686
150	1	6.53837	3.63794	14.93586
151	1	6.73068	4.85216	18.49055
152	1	6.73068	4.85216	17.06955
153	1	6.53837	6.06638	20.62425
154	1	6.53837	6.06638	19.20325
155	1	5.98026	7.16174	18.49055
156	1	5.98026	7.16174	17.06955
157	1	5.11097	8.03102	20.62425
158	1	5.11097	8.03102	19.20325
159	1	4.01561	8.58913	18.49055
160	1	4.01561	8.58913	17.06955
161	1	2.80139	8.78145	20.62425
162	1	2.80139	8.78145	19.20325
163	1	1.58718	8.58913	18.49055
164	1	1.58718	8.58913	17.06955
165	1	0.49182	8.03102	20.62425
166	1	0.49182	8.03102	19.20325
167	1	-0.37747	7.16174	18.49055
168	1	-0.37747	7.16174	17.06955
169	1	-0.93558	6.06638	20.62425
170	1	-0.93558	6.06638	19.20325
171	1	-1.12789	4.85216	18.49055
172	1	-1.12789	4.85216	17.06955
173	1	-0.93558	3.63794	20.62425
174	1	-0.93558	3.63794	19.20325
175	1	-0.37747	2.54258	18.49055
176	1	-0.37747	2.54258	17.06955
177	1	0.49182	1.6733	20.62425
178	1	0.49182	1.6733	19.20325
179	1	1.58718	1.11518	18.49055
180	1	1.58718	1.11518	17.06955
181	1	2.80139	0.92287	20.62425
182	1	2.80139	0.92287	19.20325
183	1	4.01561	1.11518	18.49055
184	1	4.01561	1.11518	17.06955
185	1	5.11097	1.6733	20.62425
186	1	5.11097	1.6733	19.20325
187	1	5.98026	2.54258	18.49055
188	1	5.98026	2.54258	17.06955
189	1	6.53837	3.63794	20.62425
190	1	6.53837	3.63794	19.20325
191	1	6.73068	4.85216	22.75794
192	1	6.73068	4.85216	21.33694
193	1	6.53837	6.06638	24.89164
194	1	6.53837	6.06638	23.47064
195	1	5.98026	7.16174	22.75794
196	1	5.98026	7.16174	21.33694
197	1	5.11097	8.03102	24.89164
198	1	5.11097	8.03102	23.47064
199	1	4.01561	8.58913	22.75794
200	1	4.01561	8.58913	21.33694
201	1	2.80139	8.78145	24.89164
202	1	2.80139	8.78145	23.47064
203	1	1.58718	8.58913	22.75794
204	1	1.58718	8.58913	21.33694
205	1	0.49182	8.03102	24.89164
206	1	0.49182	8.03102	23.47064
207	1	-0.37747	7.16174	22.75794
208	1	-0.37747	7.16174	21.33694
209	1	-0.93558	6.06638	24.89164
210	1	-0.93558	6.06638	23.47064
211	1	-1.12789	4.85216	22.75794
212	1	-1.12789	4.85216	21.33694
213	1	-0.93558	3.63794	24.89164
214	1	-0.93558	3.63794	23.47064
215	1	-0.37747	2.54258	22.75794
216	1	-0.37747	2.54258	21.33694
217	1	0.49182	1.6733	24.89164
218	1	0.49182	1.6733	23.47064
219	1	1.58718	1.11518	22.75794
220	1	1.58718	1.11518	21.33694
221	1	2.80139	0.92287	24.89164
222	1	2.80139	0.92287	23.47064
223	1	4.01561	1.11518	22.75794
224	1	4.01561	1.11518	21.33694
225	1	5.11097	1.6733	24.89164
226	1	5.11097	1.6733	23.47064
227	1	5.98026	2.54258	22.75794
228	1	5.98026	2.54258	21.33694
229	1	6.53837	3.63794	24.89164
230	1	6.53837	3.63794	23.47064
231	1	6.73068	4.85216	27.02533
232	1	6.73068	4.85216	25.60433
233	1	6.53837	6.06638	29.15903
234	1	6.53837	6.06638	27.73803
235	1	5.98026	7.16174	27.02533
236	1	5.98026	7.16174	25.60433
237	1	5.11097	8.03102	29.15903
238	1	5.11097	8.03102	27.73803
239	1	4.01561	8.58913	27.02533
240	1	4.01561	8.58913	25.60433
241	1	2.80139	8.78145	29.15903
242	1	2.80139	8.78145	27.73803
243	1	1.58718	8.58913	27.02533
244	1	1.58718	8.58913	25.60433
245	1	0.49182	8.03102	29.15903
246	1	0.49182	8.03102	27.73803
247	1	-0.37747	7.16174	27.02533
248	1	-0.37747	7.16174	25.60433
249	1	-0.93558	6.06638	29.15903
250	1	-0.93558	6.06638	27.73803
251	1	-1.12789	4.85216	27.02533
252	1	-1.12789	4.85216	25.60433
253	1	-0.93558	3.63794	29.15903
254	1	-0.93558	3.63794	27.73803
255	1	-0.37747	2.54258	27.02533
256	1	-0.37747	2.54258	25.60433
257	1	0.49182	1.6733	29.15903
258	1	0.49182	1.6733	27.73803
259	1	1.58718	1.11518	27.02533
260	1	1.58718	1.11518	25.60433
261	1	2.80139	0.92287	29.15903
262	1	2.80139	0.92287	27.73803
263	1	4.01561	1.11518	27.02533
264	1	4.01561	1.11518	25.60433
265	1	5.11097	1.6733	29.15903
266	1	5.11097	1.6733	27.73803
267	1	5.98026	2.54258	27.02533
268	1	5.98026	2.54258	25.60433
269	1	6.53837	3.63794	29.15903
270	1	6.53837	3.63794	27.73803
271	1	6.73068	4.85216	31.29272
272	1	6.73068	4.85216	29.87172
273	1	6.53837	6.06638	33.42641
274	1	6.53837	6.06638	32.00541
275	1	5.98026	7.16174	31.29272
276	1	5.98026	7.16174	29.87172
277	1	5.11097	8.03102	33.42641
278	1	5.11097	8.03102	32.00541
279	1	4.01561	8.58913	31.29272
280	1	4.01561	8.58913	29.87172
281	1	2.80139	8.78145	33.42641
282	1	2.80139	8.78145	32.00541
283	1	1.58718	8.58913	31.29272
284	1	1.58718	8.58913	29.87172
285	1	0.49182	8.03102	33.42641
286	1	0.49182	8.03102	32.00541
287	1	-0.37747	7.16174	31.29272
288	1	-0.37747	7.16174	29.87172
289	1	-0.93558	6.06638	33.42641
290	1	-0.93558	6.06638	32.00541
291	1	-1.12789	4.85216	31.29272
292	1	-1.12789	4.85216	29.87172
293	1	-0.93558	3.63794	33.42641
294	1	-0.93558	3.63794	32.00541
295	1	-0.37747	2.54258	31.29272
296	1	-0.37747	2.54258	29.87172
297	1	0.49182	1.6733	33.42641
298	1	0.49182	1.6733	32.00541
299	1	1.58718	1.11518	31.29272
300	1	1.58718	1.11518	29.87172
301	1	2.80139	0.92287	33.42641
302	1	2.80139	0.92287	32.00541
303	1	4.01561	1.11518	31.29272
304	1	4.01561	1.11518	29.87172
305	1	5.11097	1.6733	33.42641
306	1	5.11097	1.6733	32.00541
307	1	5.98026	2.54258	31.29272
308	1	5.98026	2.54258	29.87172
309	1	6.53837	3.63794	33.42641
310	1	6.53837	3.63794	32.00541
311	1	6.73068	4.85216	35.56011
312	1	6.73068	4.85216	34.13911
313	1	6.53837	6.06638	37.6938
314	1	6.53837	6.06638	36.2728
315	1	5.98026	7.16174	35.56011
316	1	5.98026	7.16174	34.13911
317	1	5.11097	8.03102	37.6938
318	1	5.11097	8.03102	36.2728
319	1	4.01561	8.58913	35.56011
320	1	4.01561	8.58913	34.13911
321	1	2.80139	8.78145	37.6938
322	1	2.80139	8.78145	36.2728
323	1	1.58718	8.58913	35.56011
324	1	1.58718	8.58913	34.13911
325	1	0.49182	8.03102	37.6938
326	1	0.49182	8.03102	36.2728
327	1	-0.37747	7.16174	35.56011
328	1	-0.37747	7.16174	34.13911
329	1	-0.93558	6.06638	37.6938
330	1	-0.93558	6.06638	36.2728
331	1	-1.12789	4.85216	35.56011
332	1	-1.12789	4.85216	34.13911
333	1	-0.93558	3.63794	37.6938
334	1	-0.93558	3.63794	36.2728
335	1	-0.37747	2.54258	35.56011
336	1	-0.37747	2.54258	34.13911
337	1	0.49182	1.6733	37.6938
338	1	0.49182	1.6733	36.2728
339	1	1.58718	1.11518	35.56011
340	1	1.58718	1.11518	34.13911
341	1	2.80139	0.92287	37.6938
342	1	2.80139	0.92287	36.2728
343	1	4.01561	1.11518	35.56011
344	1	4.01561	1.11518	34.13911
345	1	5.11097	1.6733	37.6938
346	1	5.11097	1.6733	36.2728
347	1	5.98026	2.54258	35.56011
348	1	5.98026	2.54258	34.13911
349	1	6.53837	3.63794	37.6938
350	1	6.53837	3.63794	36.2728
351	1	6.73068	4.85216	39.8275
352	1	6.73068	4.85216	38.4065
353	1	6.53837	6.06638	41.96119
354	1	6.53837	6.06638	40.54019
355	1	5.98026	7.16174	39.8275
356	1	5.98026	7.16174	38.4065
357	1	5.11097	8.03102	41.96119
358	1	5.11097	8.03102	40.54019
359	1	4.01561	8.58913	39.8275
360	1	4.01561	8.58913	38.4065
361	1	2.80139	8.78145	41.96119
362	1	2.80139	8.78145	40.54019
363	1	1.58718	8.58913	39.8275
364	1	1.58718	8.58913	38.4065
365	1	0.49182	8.03102	41.96119
366	1	0.49182	8.03102	40.54019
367	1	-0.37747	7.16174	39.8275
368	1	-0.37747	7.16174	38.4065
369	1	-0.93558	6.06638	41.96119
370	1	-0.93558	6.06638	40.54019
371	1	-1.12789	4.85216	39.8275
372	1	-1.12789	4.85216	38.4065
373	1	-0.93558	3.63794	41.96119
374	1	-0.93558	3.63794	40.54019
375	1	-0.37747	2.54258	39.8275
376	1	-0.37747	2.54258	38.4065
377	1	0.49182	1.6733	41.96119
378	1	0.49182	1.6733	40.54019
379	1	1.58718	1.11518	39.8275
380	1	1.58718	1.11518	38.4065
381	1	2.80139	0.92287	41.96119
382	1	2.80139	0.92287	40.54019
383	1	4.01561	1.11518	39.8275
384	1	4.01561	1.11518	38.4065
385	1	5.11097	1.6733	41.96119
386	1	5.11097	1.6733	40.54019
387	1	5.98026	2.54258	39.8275
388	1	5.98026	2.54258	38.4065
389	1	6.53837	3.63794	41.96119
390	1	6.53837	3.63794	40.54019
391	1	6.73068	4.85216	44.09489
392	1	6.73068	4.85216	42.67389
393	1	6.53837	6.06638	46.22858
394	1	6.53837	6.06638	44.80758
395	1	5.98026	7.16174	44.09489
396	1	5.98026	7.16174	42.67389
397	1	5.11097	8.03102	46.22858
398	1	5.11097	8.03102	44.80758
399	1	4.01561	8.58913	44.09489
400	1	4.01561	8.58913	42.67389
401	1	2.80139	8.78145	46.22858
402	1	2.80139	8.78145	44.80758
403	1	1.58718	8.58913	44.09489
404	1	1.58718	8.58913	42.67389
405	1	0.49182	8.03102	46.22858
406	1	0.49182	8.03102	44.80758
407	1	-0.37747	7.16174	44.09489
408	1	-0.37747	7.16174	42.67389
409	1	-0.93558	6.06638	46.22858
410	1	-0.93558	6.06638	44.80758
411	1	-1.12789	4.85216	44.09489
412	1	-1.12789	4.85216	42.67389
413	1	-0.93558	3.63794	46.22858
414	1	-0.93558	3.63794	44.80758
415	1	-0.37747	2.54258	44.09489
416	1	-0.37747	2.54258	42.67389
417	1	0.49182	1.6733	46.22858
418	1	0.49182	1.6733	44.80758
419	1	1.58718	1.11518	44.09489
420	1	1.58718	1.11518	42.67389
421	1	2.80139	0.92287	46.22858
422	1	2.80139	0.92287	44.80758
423	1	4.01561	1.11518	44.09489
424	1	4.01561	1.11518	42.67389
425	1	5.11097	1.6733	46.22858
426	1	5.11097	1.6733	44.80758
427	1	5.98026	2.54258	44.09489
428	1	5.98026	2.54258	42.67389
429	1	6.53837	3.63794	46.22858
430	1	6.53837	3.63794	44.80758
431	1	6.73068	4.85216	48.36227
432	1	6.73068	4.85216	46.94127
433	1	6.53837	6.06638	50.49597
434	1	6.53837	6.06638	49.07497
435	1	5.98026	7.16174	48.36227
436	1	5.98026	7.16174	46.94127
437	1	5.11097	8.03102	50.49597
438	1	5.11097	8.03102	49.07497
439	1	4.01561	8.58913	48.36227
440	1	4.01561	8.58913	46.94127
441	1	2.80139	8.78145	50.49597
442	1	2.80139	8.78145	49.07497
443	1	1.58718	8.58913	48.36227
444	1	1.58718	8.58913	46.94127
445	1	0.49182	8.03102	50.49597
446	1	0.49182	8.03102	49.07497
447	1	-0.37747	7.16174	48.36227
448	1	-0.37747	7.16174	46.94127
449	1	-0.93558	6.06638	50.49597
450	1	-0.93558	6.06638	49.07497
451	1	-1.12789	4.85216	48.36227
452	1	-1.12789	4.85216	46.94127
453	1	-0.93558	3.63794	50.49597
454	1	-0.93558	3.63794	49.07497
455	1	-0.37747	2.54258	48.36227
456	1	-0.37747	2.54258	46.94127
457	1	0.49182	1.6733	50.49597
458	1	0.49182	1.6733	49.07497
459	1	1.58718	1.11518	48.36227
460	1	1.58718	1.11518	46.94127
461	1	2.80139	0.92287	50.49597
462	1	2.80139	0.92287	49.07497
463	1	4.01561	1.11518	48.36227
464	1	4.01561	1.11518	46.94127
465	1	5.11097	1.6733	50.49597
466	1	5.11097	1.6733	49.07497
467	1	5.98026	2.54258	48.36227
468	1	5.98026	2.54258	46.94127
469	1	6.53837	3.63794	50.49597
470	1	6.53837	3.63794	49.07497
471	1	6.73068	4.85216	52.62966
472	1	6.73068	4.85216	51.20866
473	1	6.53837	6.06638	54.76336
474	1	6.53837	6.06638	53.34236
475	1	5.98026	7.16174	52.62966
476	1	5.98026	7.16174	51.20866
477	1	5.11097	8.03102	54.76336
478	1	5.11097	8.03102	53.34236
479	1	4.01561	8.58913	52.62966
480	1	4.01561	8.58913	51.20866
481	1	2.80139	8.78145	54.76336
482	1	2.80139	8.78145	53.34236
483	1	1.58718	8.58913	52.62966
484	1	1.58718	8.58913	51.20866
485	1	0.49182	8.03102	54.76336
486	1	0.49182	8.03102	53.34236
487	1	-0.37747	7.16174	52.62966
488	1	-0.37747	7.16174	51.20866
489	1	-0.93558	6.06638	54.76336
490	1	-0.93558	6.06638	53.34236
491	1	-1.12789	4.85216	52.62966
492	1	-1.12789	4.85216	51.20866
493	1	-0.93558	3.63794	54.76336
494	1	-0.93558	3.63794	53.34236
495	1	-0.37747	2.54258	52.62966
496	1	-0.37747	2.54258	51.20866
497	1	0.49182	1.6733	54.76336
498	1	0.49182	1.6733	53.34236
499	1	1.58718	1.11518	52.62966
500	1	1.58718	1.11518	51.20866
501	1	2.80139	0.92287	54.76336
502	1	2.80139	0.92287	53.34236
503	1	4.01561	1.11518	52.62966
504	1	4.01561	1.11518	51.20866
505	1	5.11097	1.6733	54.76336
506	1	5.11097	1.6733	53.34236
507	1	5.98026	2.54258	52.62966
508	1	5.98026	2.54258	51.20866
509	1	6.53837	3.63794	54.76336
510	1	6.53837	3.63794	53.34236
511	1	6.73068	4.85216	56.89705
512	1	6.73068	4.85216	55.47605
513	1	6.53837	6.06638	59.03075
514	1	6.53837	6.06638	57.60975
515	1	5.98026	7.16174	56.89705
516	1	5.98026	7.16174	55.47605
517	1	5.11097	8.03102	59.03075
518	1	5.11097	8.03102	57.60975
519	1	4.01561	8.58913	56.89705
520	1	4.01561	8.58913	55.47605
521	1	2.80139	8.78145	59.03075
522	1	2.80139	8.78145	57.60975
523	1	1.58718	8.58913	56.89705
524	1	1.58718	8.58913	55.47605
525	1	0.49182	8.03102	59.03075
526	1	0.49182	8.03102	57.60975
527	1	-0.37747	7.16174	56.89705
528	1	-0.37747	7.16174	55.47605
529	1	-0.93558	6.06638	59.03075
530	1	-0.93558	6.06638	57.60975
531	1	-1.12789	4.85216	56.89705
532	1	-1.12789	4.85216	55.47605
533	1	-0.93558	3.63794	59.03075
534	1	-0.93558	3.63794	57.60975
535	1	-0.37747	2.54258	56.89705
536	1	-0.37747	2.54258	55.47605
537	1	0.49182	1.6733	59.03075
538	1	0.49182	1.6733	57.60975
